dt,temp,temp_max,pressure,humidity,wind_speed,wind_deg,wind_gust,clouds_all,weather_main
1709053200,16.23,17.27,1017,55,2.57,120,,20,Clouds
1709056800,16.15,17.07,1018,70,1.44,360,,1,Clear
1709060400,16.03,16.89,1018,55,1.54,130,,20,Clouds
1709064000,15.43,16.58,1018,55,1.54,120,,20,Clouds
1709067600,14.98,16.06,1019,51,2.57,130,,20,Clouds
1709071200,14.66,15.9,1019,55,2.06,120,,0,Clear
1709074800,13.87,14.75,1019,51,2.57,120,,0,Clear
1709078400,13.37,14.75,1019,51,2.57,100,,0,Clear
1709082000,12.95,13.89,1019,54,2.57,100,,1,Clear
1709085600,12.16,13.34,1019,81,1.54,119,,0,Clear
1709089200,12.69,13.75,1020,51,3.09,110,,1,Clear
1709092800,12.82,13.84,1020,51,2.06,100,,20,Clouds
1709096400,13.25,14.63,1021,51,2.06,90,,20,Clouds
1709100000,16.37,17.51,1021,42,2.06,80,,0,Clear
1709103600,18.23,19.06,1022,48,1.54,10,,1,Clear
1709107200,19.2,20.36,1022,52,3.6,320,,5,Clear
1709110800,20.1,21.51,1022,55,4.12,320,,47,Clouds
1709114400,20.38,22.03,1022,59,4.12,310,,87,Clouds
1709118000,19.54,22.37,1021,59,4.12,320,,20,Clouds
1709121600,20.86,22.43,1021,62,3.39,346,,97,Clouds
1709125200,19.27,22.18,1021,59,3.55,348,,95,Clouds
1709128800,18.77,21.64,1021,55,4.63,330,,0,Clear
1709132400,17.76,20.03,1021,55,2.57,320,,0,Clear
1709136000,16.78,20.11,1021,63,2.57,330,,0,Clear
1709139600,16.92,18.82,1021,59,2.06,360,,0,Clear
1709143200,15.9,17.1,1022,59,2.57,110,,1,Clear
1709146800,15.33,16.11,1022,59,2.06,120,,2,Clear
1709150400,15.69,16.95,1022,55,2.06,120,,0,Clear
1709154000,14.76,16.05,1022,47,2.57,110,,2,Clear
1709157600,13.93,14.9,1022,44,2.57,100,,18,Clouds
1709161200,13.47,14.53,1022,51,2.57,120,,24,Clouds
1709164800,13.26,14.45,1021,44,1.54,120,,22,Clouds
1709168400,12.67,13.89,1021,44,2.57,110,,17,Clouds
1709172000,12.42,13.75,1021,44,2.57,110,,0,Clear
1709175600,12.66,14.45,1021,41,1.54,110,,6,Clear
1709179200,12.42,13.75,1022,47,2.57,100,,6,Clear
1709182800,13.09,15,1022,44,2.57,110,,6,Clear
1709186400,15.36,17.71,1023,41,0,0,,4,Clear
1709190000,19.07,20.52,1023,39,1.54,240,,0,Clear
1709193600,20.64,21.9,1023,41,0.77,325,,0,Clear
1709197200,20.48,23.16,1022,45,2.57,230,,0,Clear
1709200800,20.62,23.59,1022,59,3.09,230,,0,Clear
1709204400,22.15,23.36,1022,58,2.6,306,,0,Clear
1709208000,21.52,23.15,1021,56,2.57,260,,0,Clear
1709211600,21.12,22.89,1021,59,2.06,250,,0,Clear
1709215200,20.9,22.63,1021,59,2.57,260,,0,Clear
1709218800,19.92,21.83,1021,52,1.03,0,,0,Clear
1709222400,18.47,19.38,1021,59,1.54,260,,0,Clear
1709226000,16.88,18.17,1021,63,1.54,110,,0,Clear
1709229600,15.94,16.76,1022,63,1.54,110,,0,Clear
1709233200,14.88,16.01,1021,63,0.51,100,,0,Clear
1709236800,14.08,15.56,1021,54,1.03,0,,0,Clear
1709240400,13.99,15.56,1021,35,2.06,110,,0,Clear
1709244000,13.66,14.75,1020,31,2.06,80,,0,Clear
1709247600,13.22,15,1020,38,0.51,0,,0,Clear
1709251200,13.26,15,1019,33,2.06,140,,0,Clear
1709254800,13.07,15,1018,33,2.06,140,,0,Clear
1709258400,12.68,13.89,1018,30,2.57,140,,0,Clear
1709262000,12.77,14.45,1018,30,2.06,150,,2,Clear
1709265600,12.33,13.67,1018,35,2.06,120,,0,Clear
1709269200,13.65,15.01,1018,26,1.03,0,,0,Clear
1709272800,16.1,18.79,1018,29,1.03,0,,0,Clear
1709276400,18.66,21.3,1017,32,3.09,310,,0,Clear
1709280000,19.53,22.28,1018,34,2.06,270,,0,Clear
1709283600,20.76,23.68,1017,45,2.06,300,,0,Clear
1709287200,20.81,23.8,1017,48,3.09,320,,0,Clear
1709290800,22.06,23.72,1017,30,5.14,330,,0,Clear
1709294400,22.18,23.82,1016,43,4.12,350,,0,Clear
1709298000,22.01,23.82,1016,46,4.63,350,,11,Clouds
1709301600,21.6,23.72,1016,42,4.12,20,,22,Clouds
1709305200,18.88,21.3,1015,42,3.6,20,,18,Clouds
1709308800,18.06,19.18,1014,42,3.6,20,,44,Clouds
1709312400,17.26,18.68,1014,52,1.54,40,,40,Clouds
1709316000,16.23,18.36,1014,71,1.41,85,,51,Clouds
1709319600,15.87,17.78,1015,48,2.06,130,,40,Clouds
1709323200,16.07,17.97,1014,44,2.06,130,,40,Clouds
1709326800,15.46,17.23,1014,41,2.06,80,,40,Clouds
1709330400,14.77,17.3,1013,44,1.54,10,,40,Clouds
1709334000,15.36,18.06,1013,33,1.03,160,,40,Clouds
1709337600,14.71,17.09,1012,61,3.57,94,,19,Clouds
1709341200,14.4,17.11,1012,35,1.03,140,,40,Clouds
1709344800,15.56,17.78,1012,38,2.06,100,,40,Clouds
1709348400,15.54,17.78,1011,56,3.95,103,,3,Clear
1709352000,15.29,17.18,1011,35,1.03,0,,40,Clouds
1709355600,16.2,19.45,1011,53,3.6,104,,0,Clear
1709359200,19.18,22.43,1012,57,2.89,103,,0,Clear
1709362800,21.61,24.56,1012,32,1.54,190,,0,Clear
1709366400,23.52,26.16,1012,35,1.54,290,,0,Clear
1709370000,24.81,26.68,1012,35,2.06,330,,0,Clear
1709373600,23.83,26.82,1011,54,1.82,302,,0,Clear
1709377200,23.26,26.68,1011,46,2.06,250,,0,Clear
1709380800,24.09,26.22,1011,53,1.54,260,,0,Clear
1709384400,22.86,26.02,1010,60,2.57,270,,0,Clear
1709388000,21.7,25.06,1010,73,5.66,210,,20,Mist
1709391600,21.2,23.22,1011,73,7.2,200,,20,Clouds
1709395200,19.17,20.86,1010,72,4.12,170,,20,Clouds
1709398800,18.82,20.36,1011,60,11.83,200,,40,Clouds
1709402400,18.47,20.17,1011,56,9.77,190,,75,Clouds
1709406000,18.03,20.06,1011,72,11.32,200,,75,Rain
1709409600,17.72,19.95,1011,72,10.8,200,,75,Rain
1709413200,17.24,19.71,1012,77,8.75,200,,75,Rain
1709416800,16.17,18.25,1013,72,7.2,220,,75,Rain
1709420400,15.88,18.21,1013,87,5.74,187,,19,Rain
1709424000,15.96,18.03,1013,82,10.29,250,,75,Rain
1709427600,15.75,17.87,1013,77,7.72,240,,75,Rain
1709431200,15.28,17.49,1013,72,7.2,240,,75,Rain
1709434800,15.23,17.22,1014,72,5.66,260,,75,Rain
1709438400,14.91,16.78,1014,72,5.14,280,,75,Rain
1709442000,15.7,16.88,1014,77,5.14,270,,75,Rain
1709445600,15.84,17.65,1015,77,5.14,210,,75,Rain
1709449200,16.77,18.8,1015,68,3.09,200,,75,Rain
1709452800,17.29,19.52,1015,72,4.12,220,,75,Rain
1709456400,17.69,20.15,1015,72,2.57,220,,75,Rain
1709460000,18.3,20.81,1014,68,3.6,250,,75,Rain
1709463600,18.35,21,1015,68,3.6,250,,75,Rain
1709467200,18.25,20.78,1015,68,3.6,280,,75,Rain
1709470800,18.05,20.35,1014,63,3.09,270,,40,Rain
1709474400,17.27,19.31,1014,68,4.12,250,,75,Clouds
1709478000,16.42,18.08,1014,68,3.6,290,,75,Clouds
1709481600,16.02,17.7,1015,72,3.6,270,,40,Rain
1709485200,15.79,17.38,1015,77,4.63,280,,75,Rain
1709488800,15.65,17.23,1016,72,4.12,260,,75,Rain
1709492400,14.77,16.75,1016,72,4.12,260,,75,Rain
1709496000,14.73,16.71,1016,84,3.74,175,,78,Rain
1709499600,14.14,15.88,1016,77,2.06,130,,75,Clouds
1709503200,14.34,16.27,1015,82,1.54,130,,75,Rain
1709506800,13.83,15.9,1015,82,2.06,160,,75,Clouds
1709510400,13.58,15.32,1015,82,2.06,150,,40,Clouds
1709514000,13.59,15.2,1015,82,3.09,170,,75,Clouds
1709517600,13.34,15,1015,82,3.09,170,,75,Clouds
1709521200,13.14,14.84,1016,82,2.06,130,,40,Clouds
1709524800,12.92,14.46,1016,82,2.57,110,,20,Clouds
1709528400,13.56,15.19,1016,72,3.09,120,,20,Clouds
1709532000,15.59,17.3,1017,63,3.6,150,,20,Clouds
1709535600,16.9,18.91,1017,63,4.12,170,,75,Clouds
1709539200,17.89,20.08,1017,59,5.66,180,,75,Clouds
1709542800,17.69,20.51,1017,77,5.14,230,,75,Rain
1709546400,17.74,20.77,1016,72,3.6,200,,75,Rain
1709550000,18.11,20.53,1016,69,4.31,227,,25,Rain
1709553600,18.24,20.68,1016,63,2.06,190,,40,Rain
1709557200,17.99,20.23,1016,63,4.63,220,,40,Rain
1709560800,17.82,20.13,1016,63,3.6,220,,40,Rain
1709564400,17.29,19.29,1016,63,3.09,310,,40,Clouds
1709568000,16.13,17.99,1016,67,2.06,340,,75,Clouds
1709571600,15.26,17.08,1016,72,2.06,70,,75,Clouds
1709575200,14.76,16.75,1017,72,1.54,100,,75,Clouds
1709578800,14.73,15.84,1017,72,2.06,140,,40,Clouds
1709582400,13.31,15.16,1017,82,2.34,173,,29,Clouds
1709586000,13.19,14.19,1017,82,2.18,167,,26,Clouds
1709589600,14.09,15.41,1017,67,2.57,110,,40,Clouds
1709593200,13.55,14.95,1016,67,3.09,110,,40,Clouds
1709596800,12.89,14.43,1016,72,3.09,110,,40,Clouds
1709600400,13.23,14.54,1016,72,2.57,110,,40,Clouds
1709604000,12.5,13.75,1016,67,2.57,110,,40,Clouds
1709607600,12.01,13.13,1017,71,3.09,110,,40,Clouds
1709611200,11.95,12.87,1017,67,3.09,100,,40,Clouds
1709614800,12.43,13.35,1017,62,3.09,100,,40,Clouds
1709618400,16.96,18.28,1018,48,1.54,100,,12,Clouds
1709622000,18.73,20.08,1018,45,1.54,250,,13,Clouds
1709625600,18.64,21.36,1017,55,1.54,280,,7,Clear
1709629200,19.06,21.97,1017,59,2.06,0,,3,Clear
1709632800,19.86,22.82,1017,73,2.6,267,,25,Clouds
1709636400,19.77,22.88,1016,55,2.57,270,,20,Clouds
1709640000,20.68,22.76,1015,55,2.06,280,,20,Clouds
1709643600,20.28,22.34,1015,59,3.09,290,,0,Clear
1709647200,19.57,21.71,1015,63,2.06,300,,20,Clouds
1709650800,18.51,20.29,1015,59,1.54,290,,19,Clouds
1709654400,16.75,19.51,1015,63,2.57,310,,10,Clear
1709658000,15.61,18.06,1015,67,2.06,350,,6,Clear
1709661600,15.03,16.09,1015,67,1.54,120,,3,Clear
1709665200,14.53,15.55,1015,72,1.54,140,,0,Clear
1709668800,15.15,16.73,1015,72,2.06,110,,1,Clear
1709672400,14.66,16.15,1015,67,2.57,120,,0,Clear
1709676000,14.65,16.67,1014,67,2.57,120,,0,Clear
1709679600,14.55,16.67,1014,67,2.57,110,,0,Clear
1709683200,14.55,16.67,1014,67,0.51,0,,0,Clear
1709686800,14.91,16.78,1013,67,2.57,110,,0,Clear
1709690400,15.22,17.34,1013,67,2.57,120,,2,Clear
1709694000,15.64,17.97,1013,51,2.57,110,,0,Clear
1709697600,14.98,18.13,1014,47,3.09,130,,0,Clear
1709701200,15.91,17.75,1014,62,5.14,190,,9,Clear
1709704800,17.34,19.44,1014,48,4.12,150,,0,Clear
1709708400,18.98,20.17,1014,42,3.6,180,,0,Clear
1709712000,19.8,21.19,1014,49,5.66,220,,75,Clouds
1709715600,19.9,21.5,1014,59,7.72,220,,75,Rain
1709719200,18.58,21.08,1014,59,7.72,220,,75,Rain
1709722800,18.35,20.82,1014,82,6.17,230,,75,Rain
1709726400,18.54,20.95,1014,72,6.72,224,,31,Rain
1709730000,18.1,20.29,1013,63,5.14,250,,75,Rain
1709733600,17.6,19.56,1014,59,4.63,240,,75,Rain
1709737200,16.46,18.26,1014,68,5.66,220,,75,Rain
1709740800,15.29,17.23,1015,88,6.17,180,,75,Rain
1709744400,15.25,17.07,1015,88,5.66,210,,75,Rain
1709748000,15.42,17.55,1015,77,6.17,310,,75,Rain
1709751600,14.97,16.99,1015,82,2.06,290,,75,Rain
1709755200,14.83,16.72,1016,82,5.14,290,,75,Rain
1709758800,15.15,17.14,1016,82,1.03,0,,75,Rain
1709762400,14.37,16.3,1015,77,4.63,220,,75,Rain
1709766000,14.43,16.47,1015,77,4.63,220,,75,Rain
1709769600,14.15,16.12,1015,82,3.09,290,,75,Rain
1709773200,14.33,16.33,1015,82,5.14,230,,75,Rain
1709776800,14.46,16.35,1015,72,5.14,220,,75,Rain
1709780400,14.51,16.44,1015,82,7.2,250,12.35,75,Rain
1709784000,14.42,16.27,1016,82,7.2,250,12.35,75,Rain
1709787600,14.77,16.87,1016,82,2.57,210,,75,Rain
1709791200,15.57,17.26,1016,82,2.06,140,,75,Rain
1709794800,16.47,18.36,1017,72,2.57,170,,75,Rain
1709798400,17.31,19.49,1017,63,4.12,230,,40,Rain
1709802000,17.99,20.2,1018,63,4.12,220,,40,Clouds
1709805600,17.83,19.71,1018,59,4.63,230,,40,Clouds
1709809200,17.91,19.88,1017,59,4.12,230,,40,Rain
1709812800,17.57,19.33,1017,63,4.63,220,,40,Rain
1709816400,17.85,19.8,1017,59,4.63,230,,40,Clouds
1709820000,17.58,19.54,1016,55,4.63,220,,40,Rain
1709823600,16.66,18.77,1017,74,4.81,212,,24,Clouds
1709827200,15.74,17.38,1017,63,5.14,210,,40,Clouds
1709830800,15.36,17.09,1018,63,4.63,210,,40,Clouds
1709834400,14.89,16.79,1018,82,3.09,150,,75,Rain
1709838000,14.61,16.48,1018,72,2.57,150,,75,Clouds
1709841600,14.44,15.91,1018,72,2.57,150,,75,Rain
1709845200,14.62,16.58,1018,77,2.06,150,,75,Clouds
1709848800,14.27,16.22,1018,77,2.06,140,,75,Clouds
1709852400,14.37,16.12,1018,72,2.06,140,,75,Clouds
1709856000,14,15.86,1018,77,2.57,110,,40,Rain
1709859600,13.57,15.3,1017,77,3.09,110,,40,Clouds
1709863200,13.1,15.02,1017,77,2.57,120,,40,Clouds
1709866800,12.99,15.02,1017,77,2.57,110,,40,Clouds
1709870400,12.9,14.94,1018,72,2.06,110,,40,Clouds
1709874000,13.17,15.4,1018,76,1.54,130,,20,Clouds
1709877600,15.13,16.76,1018,59,3.6,170,,20,Clouds
1709881200,17.57,18.74,1018,59,4.63,190,,20,Clouds
1709884800,18.05,20.62,1018,59,3.6,210,,20,Clouds
1709888400,18.64,21.09,1018,59,4.63,230,,40,Clouds
1709892000,18.72,21.13,1018,59,4.12,230,,40,Clouds
1709895600,18.47,20.76,1017,63,4.12,230,,40,Clouds
1709899200,18.29,20.55,1017,59,4.12,230,,75,Clouds
1709902800,18.14,20.46,1016,59,3.6,220,,75,Clouds
1709906400,17.79,19.98,1016,63,3.6,220,,40,Clouds
1709910000,16.95,18.94,1016,63,4.12,220,,40,Clouds
1709913600,16.03,18.11,1017,72,4.63,200,,40,Clouds
1709917200,15.26,17.22,1017,63,3.09,150,,40,Rain
1709920800,14.94,16.97,1017,63,2.57,140,,40,Clouds
1709924400,14.89,16.78,1017,63,3.09,150,,75,Clouds
1709928000,14.16,16.24,1018,82,3.6,150,,75,Clouds
1709931600,13.82,15.48,1017,77,3.6,140,,40,Clouds
1709935200,14.23,15.65,1017,77,2.57,130,,40,Clouds
1709938800,14.38,15.92,1016,88,4.12,170,,40,Rain
1709942400,14.08,15.65,1016,82,1.54,130,,75,Rain
1709946000,13.95,15.8,1016,82,3.6,170,,75,Rain
1709949600,13.79,16.05,1015,88,3.6,150,,75,Rain
1709953200,13.62,15.79,1016,82,1.54,120,,75,Rain
1709956800,13.29,15.32,1016,77,1.54,30,,75,Rain
1709960400,13.89,15.94,1016,72,2.57,40,,75,Rain
1709964000,14.74,16.98,1017,82,3.09,120,,75,Rain
1709967600,15.76,17.75,1017,72,5.14,190,,75,Rain
1709971200,16.82,19.29,1017,68,5.66,200,,75,Rain
1709974800,17.38,19.87,1017,68,5.66,220,,75,Clouds
1709978400,17.37,20.09,1017,77,3.09,180,,75,Rain
1709982000,17.43,19.57,1017,72,2.06,130,,75,Rain
1709985600,17.93,20.23,1016,59,5.66,240,,75,Rain
1709989200,17.3,19.54,1016,63,5.66,250,,75,Rain
1709992800,16.97,19.08,1016,63,4.12,260,,75,Rain
1709996400,16.1,17.77,1015,63,3.09,250,,75,Clouds
1710000000,15.64,17.31,1015,63,3.09,250,,75,Clouds
1710003600,14.66,16.39,1016,63,3.09,240,,40,Clouds
1710007200,14.45,16.11,1016,67,2.06,120,,40,Clouds
1710010800,14.31,15.86,1016,67,2.06,120,,40,Clouds
1710014400,13.79,15.37,1016,67,1.54,120,,40,Clouds
1710018000,13.38,14.75,1016,67,1.54,120,,40,Clouds
1710021600,13.53,14.83,1016,67,1.03,0,,40,Clouds
1710025200,12.4,13.75,1016,77,2.57,160,,40,Clouds
1710028800,12.55,13.75,1015,77,2.06,150,,40,Clouds
1710032400,12.99,14.36,1015,72,2.06,120,,40,Clouds
1710036000,12.86,14.2,1015,72,2.06,120,,40,Clouds
1710039600,12.89,14.2,1015,72,2.57,110,,20,Clouds
1710043200,12.39,13.75,1015,72,2.57,110,,20,Clouds
1710046800,12.81,13.97,1015,72,2.57,110,,20,Clouds
1710050400,14.85,17,1016,67,2.57,110,,20,Clouds
1710054000,16.35,18.46,1016,55,1.54,170,,20,Clouds
1710057600,17.95,19.42,1016,52,3.6,230,,20,Clouds
1710061200,17.81,20.42,1017,52,4.12,240,,34,Clouds
1710064800,18.58,20.19,1017,48,4.63,250,,40,Clouds
1710068400,18.25,20.85,1016,52,4.12,260,,40,Clouds
1710072000,18.24,20.95,1016,52,3.6,260,,40,Clouds
1710075600,17.95,20.57,1016,48,2.57,240,,40,Clouds
1710079200,17.61,20.03,1016,52,2.57,230,,40,Clouds
1710082800,16,18.02,1017,59,2.06,240,,40,Clouds
1710086400,14.8,16.75,1017,55,2.57,260,,75,Clouds
1710090000,14.86,16.5,1017,63,1.54,220,,40,Clouds
1710093600,15.21,16.86,1018,63,0.51,0,,40,Clouds
1710097200,14.34,16.35,1019,63,1.54,110,,75,Clouds
1710100800,13.68,15.76,1019,67,1.54,140,,40,Clouds
1710104400,13.25,15.19,1019,63,2.06,110,,20,Clouds
1710108000,13.34,15.07,1020,63,2.06,100,,20,Clouds
1710111600,12.98,14.74,1020,62,2.06,100,,20,Clouds
1710115200,12.39,13.97,1020,62,2.06,110,,20,Clouds
1710118800,12.58,14.03,1021,62,1.03,0,,20,Clouds
1710122400,12.5,13.9,1021,58,0,0,,0,Clear
1710126000,11.85,12.75,1021,58,2.57,110,,0,Clear
1710129600,12.01,13.35,1021,54,2.57,110,,0,Clear
1710133200,12.28,14.14,1022,54,1.03,0,,0,Clear
1710136800,15.45,17.62,1022,44,1.54,80,,0,Clear
1710140400,18.32,19.88,1023,36,2.57,30,,0,Clear
1710144000,19.12,21.06,1023,32,4.63,330,,0,Clear
1710147600,18.54,21.61,1024,42,4.63,330,,0,Clear
1710151200,19.7,21.54,1024,39,5.14,320,,0,Clear
1710154800,19.84,21.76,1023,39,5.14,320,,0,Clear
1710158400,20.37,22.02,1023,67,2.16,305,,32,Clouds
1710162000,19.81,21.69,1023,45,5.66,320,,0,Clear
1710165600,19.55,21.39,1023,45,5.14,340,,0,Clear
1710169200,19.03,20.72,1023,68,2.57,340,,1,Clear
1710172800,16.15,19.57,1023,48,3.09,10,,0,Clear
1710176400,15.86,17.41,1023,51,3.09,30,,0,Clear
1710180000,15.13,16.75,1023,51,2.06,30,,0,Clear
1710183600,14.86,15.77,1023,55,2.06,80,,0,Clear
1710187200,14.65,15.72,1023,58,2.06,100,,0,Clear
1710190800,14.85,16.38,1023,58,1.54,60,,0,Clear
1710194400,14.2,15.56,1023,62,1.03,20,,0,Clear
1710198000,13.68,14.75,1023,55,2.06,360,,0,Clear
1710201600,13.27,14.54,1022,67,1.54,10,,0,Clear
1710205200,13.05,14.22,1021,67,1.54,20,,0,Clear
1710208800,13.11,14.27,1021,67,1.54,140,,0,Clear
1710212400,13.66,15.56,1021,62,2.06,120,,0,Clear
1710216000,13.04,14.68,1021,66,0,0,,0,Clear
1710219600,14.27,17.21,1021,58,0.51,0,,0,Clear
1710223200,18.51,21.55,1021,48,1.03,150,,0,Clear
1710226800,20.66,23.24,1021,48,1.03,0,,0,Clear
1710230400,21.82,24.24,1021,53,1.69,5,,0,Clear
1710234000,23.65,25.46,1021,46,3.6,320,,0,Clear
1710237600,24,25.91,1020,52,4.63,320,,0,Clear
1710241200,24.22,25.92,1020,53,5.14,320,,0,Clear
1710244800,24.45,26,1019,33,5.14,10,,0,Clear
1710248400,23.83,25.59,1018,37,4.63,10,,0,Clear
1710252000,23.01,25.16,1018,52,5.14,30,,0,Clear
1710255600,22.16,24.16,1017,46,4.63,10,,0,Clear
1710259200,18.74,21.26,1017,60,4.12,20,,0,Clear
1710262800,18.98,21.12,1017,60,3.6,40,,0,Clear
1710266400,18.26,20.05,1017,55,1.54,350,,0,Clear
1710270000,17.64,20,1016,55,2.06,30,,0,Clear
1710273600,18.8,21.12,1016,48,2.57,360,,0,Clear
1710277200,17.58,19.97,1015,51,1.03,0,,0,Clear
1710280800,15.99,18.38,1015,51,1.03,0,,0,Clear
1710284400,16.73,18.56,1015,48,1.54,100,,0,Clear
1710288000,16.58,18.39,1014,44,2.57,120,,0,Clear
1710291600,17.43,18.9,1014,58,3.39,101,,96,Clouds
1710295200,15.35,18.33,1013,51,0.51,0,,0,Clear
1710298800,15.53,18.66,1013,47,0.51,0,,0,Clear
1710302400,15.2,18.55,1013,51,1.03,130,,0,Clear
1710306000,17.83,21.12,1013,58,3.56,112,,76,Clouds
1710309600,20.83,24.38,1013,39,1.03,0,,0,Clear
1710313200,23.68,26.36,1013,48,1.78,155,,82,Clouds
1710316800,23.87,26.52,1013,53,2.07,222,,88,Clouds
1710320400,25.21,27.23,1013,40,1.54,270,,40,Clouds
1710324000,25.63,27.54,1013,43,2.57,350,,40,Clouds
1710327600,25.07,27.24,1013,53,5.14,330,,40,Clouds
1710331200,24.51,26.85,1012,56,4.63,330,,40,Clouds
1710334800,24.01,26.56,1012,56,1.54,330,,40,Clouds
1710338400,24.07,26.02,1012,38,1.03,0,,40,Clouds
1710342000,21.11,24.17,1012,68,3.09,310,,40,Clouds
1710345600,19.81,23.08,1012,68,2.57,330,,20,Clouds
1710349200,18.8,22.18,1013,77,1.54,230,,20,Clouds
1710352800,18.18,21.32,1013,72,2.06,240,,20,Clouds
1710356400,17.29,20.41,1013,82,3.09,180,,20,Clouds
1710360000,17.16,18.99,1013,67,2.57,190,,20,Clouds
1710363600,16.77,18.61,1013,67,2.57,170,,20,Clouds
1710367200,16.67,18.63,1014,88,5.14,190,,20,Clouds
1710370800,16.28,19.15,1014,82,6.17,200,,20,Clouds
1710374400,16.07,18.89,1014,94,5.14,180,,20,Clouds
1710378000,15.74,18.35,1014,94,3.6,180,,20,Clouds
1710381600,15.45,17.68,1014,77,2.57,160,,20,Clouds
1710385200,15.74,17.86,1014,77,2.06,150,,40,Clouds
1710388800,15.54,17.51,1014,72,3.09,130,,40,Clouds
1710392400,16.29,18.29,1015,72,2.57,120,,40,Clouds
1710396000,17.45,19.53,1015,63,5.66,190,,40,Clouds
1710399600,18.49,20.71,1016,63,4.63,210,,40,Clouds
1710403200,19.43,21.17,1016,72,6.17,220,,40,Clouds
1710406800,20.16,21.9,1017,64,5.66,210,,40,Clouds
1710410400,19.23,22.11,1017,68,5.14,210,,40,Clouds
1710414000,20.78,22.55,1016,68,4.12,220,,20,Clouds
1710417600,20.7,22.46,1016,68,4.63,220,,20,Clouds
1710421200,20.16,22.01,1016,63,3.09,230,,40,Clouds
1710424800,18.88,21.66,1015,68,3.09,240,,40,Clouds
1710428400,17.81,20.02,1016,68,3.09,250,,40,Clouds
1710432000,16.69,18.86,1016,72,2.57,240,,40,Clouds
1710435600,16.4,18.57,1016,72,2.57,230,,75,Clouds
1710439200,16.42,18.49,1016,72,2.06,220,,75,Clouds
1710442800,15.32,17.58,1016,77,2.06,160,,75,Clouds
1710446400,14.97,17,1017,72,2.06,120,,75,Clouds
1710450000,14.55,16.75,1016,67,2.06,110,,40,Clouds
1710453600,14.56,15.75,1016,72,1.03,0,,75,Rain
1710457200,14.06,15.04,1016,82,2.57,190,,75,Clouds
1710460800,14.76,16.22,1016,72,2.06,120,,0,Clear
1710464400,13.97,15.07,1015,77,1.54,140,,75,Clouds
1710468000,14.13,15.46,1015,77,1.54,130,,75,Clouds
1710471600,13.15,14.75,1015,67,2.57,120,,75,Clouds
1710475200,13.27,14.75,1016,67,1.54,120,,75,Clouds
1710478800,14.19,15.75,1016,63,2.57,130,,75,Rain
1710482400,15.57,17.32,1017,59,4.63,180,,75,Rain
1710486000,16.59,17.8,1017,63,4.63,210,,75,Rain
1710489600,16.93,18.18,1017,63,4.12,210,,75,Rain
1710493200,17.52,18.88,1017,63,4.12,210,,75,Rain
1710496800,17.38,19.37,1017,59,4.63,210,,40,Rain
1710500400,17.71,20.39,1016,63,4.63,210,,40,Rain
1710504000,18.19,20.66,1017,55,5.66,200,,40,Rain
1710507600,17.7,20.13,1017,59,4.63,210,,20,Rain
1710511200,17.64,19.76,1017,59,4.63,220,,20,Rain
1710514800,16.42,18.18,1017,63,5.14,210,,20,Rain
1710518400,15.72,17.38,1017,67,4.63,200,,20,Rain
1710522000,15.34,16.94,1017,67,4.63,200,,20,Clouds
1710525600,15.3,16.78,1018,63,2.06,150,,23,Clouds
1710529200,15.11,16.76,1018,63,2.06,140,,40,Clouds
1710532800,14.6,16.75,1019,59,2.57,150,,40,Clouds
1710536400,14.28,16.75,1019,63,2.57,160,,40,Rain
1710540000,14.11,15.75,1019,72,2.57,160,,40,Rain
1710543600,14.38,15.75,1019,72,3.09,140,,40,Clouds
1710547200,13.43,15.15,1018,77,2.06,120,,40,Clouds
1710550800,13.58,14.75,1018,77,1.54,130,,40,Rain
1710554400,13.44,14.75,1018,77,2.06,110,,40,Clouds
1710558000,13.18,14.83,1018,77,1.54,110,,40,Clouds
1710561600,12.97,14.75,1019,67,2.57,120,,75,Clouds
1710565200,13.6,15.44,1019,67,2.57,110,,75,Clouds
1710568800,16.54,17.75,1020,52,1.54,170,,40,Clouds
1710572400,17.57,18.81,1020,52,3.09,190,,40,Rain
1710576000,18.44,19.82,1020,55,4.63,220,,40,Rain
1710579600,18.23,20.89,1020,59,5.14,220,,40,Clouds
1710583200,19.05,20.65,1019,55,4.63,240,,75,Clouds
1710586800,18.34,20.84,1019,59,3.6,250,,75,Clouds
1710590400,18.28,20.77,1018,59,3.6,260,,75,Clouds
1710594000,18.35,20.7,1018,63,2.57,270,,75,Clouds
1710597600,17.75,20.21,1018,63,2.57,260,,75,Clouds
1710601200,17.1,19.27,1018,63,1.54,220,,40,Clouds
1710604800,16.08,17.85,1019,67,2.06,220,,40,Clouds
1710608400,15.93,17.57,1019,63,2.06,200,,40,Clouds
1710612000,15.78,17.28,1019,63,1.54,130,,40,Clouds
1710615600,14.76,16.46,1019,67,1.54,110,,40,Clouds
1710619200,14.83,16.8,1018,67,1.54,110,,40,Clouds
1710622800,14.55,16.41,1017,63,2.57,110,,40,Clouds
1710626400,15.1,16.75,1017,59,1.03,0,,40,Clouds
1710630000,14.81,16.02,1017,63,1.54,70,,40,Clouds
1710633600,14.99,16.75,1017,63,2.06,50,,40,Clouds
1710637200,14.77,16.31,1017,63,1.54,80,,40,Clouds
1710640800,14.02,15.75,1017,63,1.54,90,,40,Clouds
1710644400,13.94,15.22,1016,58,2.06,100,,20,Clouds
